site_area,water_consumption,recycling_rate,utilisation_rate,air_quality_index,issue_resolution_time,resident_count,structure_type_Industrial,structure_type_Mixed-use,structure_type_Residential,resident_group_low,resident_group_medium,resident_group_none,water_consumption_log
2548,1801.0,22,59,182,5,0,False,False,False,False,False,True,7.496652438168283
1007,1000.0,90,42,166,10,0,False,False,False,False,False,True,6.90875477931522
3298,4831.0,31,66,50,54,0,False,False,False,False,False,True,8.48301573961465
1906,2317.0,11,68,113,71,0,True,False,False,False,False,True,7.748460023899697
4678,8293.0,64,68,62,65,121,False,True,False,False,True,False,9.023287640806329
4582,5786.0,19,73,103,45,0,True,False,False,False,False,True,8.663369301573839
4069,6563.0,78,48,46,52,0,False,False,False,False,False,True,8.789355452209982
724,1668.0,31,60,75,20,50,False,False,True,True,False,False,7.419979923661835
2759,2865.0,61,45,146,67,0,False,False,False,False,False,True,7.960672608388117
2113,3697.0,50,71,108,46,169,False,False,True,False,False,False,8.21554741194707
3476,4916.0,41,91,4,39,276,False,True,False,False,False,False,8.50045386741194
2528,1273.0,49,43,131,66,234,False,False,True,False,False,False,7.149916836132109
998,1147.0,30,46,70,60,67,False,False,True,False,True,False,7.045776576879511
1728,1000.0,23,63,88,57,0,False,False,False,False,False,True,6.90875477931522
1964,3091.0,55,95,144,72,0,True,False,False,False,False,True,8.036573409707312
4397,9016.0,48,57,13,38,0,True,False,False,False,False,True,9.106866963499908
564,1000.0,27,86,166,7,0,False,False,False,False,False,True,6.90875477931522
1147,1491.0,80,34,38,44,0,False,False,False,False,False,True,7.307872780763706
2354,1941.0,83,44,65,31,87,False,False,True,False,True,False,7.571473648851271
2735,4544.0,79,61,167,9,0,False,False,False,False,False,True,8.421783006611578
1700,2016.0,24,37,156,64,150,False,True,False,False,True,False,7.6093665379542115
3518,1379.0,81,66,94,62,300,False,True,False,False,False,False,7.22983877815125
4855,4956.0,66,97,33,47,332,False,False,True,False,False,False,8.508555998020574
1599,1874.0,51,41,19,25,0,True,False,False,False,False,True,7.536363938404511
3857,6007.0,41,87,40,17,0,True,False,False,False,False,True,8.700847193443972
832,1307.0,39,41,156,49,0,True,False,False,False,False,True,7.176254532017144
3546,3995.0,16,41,142,31,37,False,False,True,True,False,False,8.293049139768444
4608,7108.0,89,93,82,48,0,False,False,False,False,False,True,8.869116865929483
3332,3308.0,47,89,50,1,304,False,True,False,False,False,False,8.104401307921613
4602,5233.0,31,81,34,22,323,False,False,True,False,False,False,8.562931083090092
2365,1762.0,36,52,26,9,0,False,False,False,False,False,True,7.47477218239787
883,1000.0,73,81,50,67,18,False,False,True,True,False,False,6.90875477931522
2669,2076.0,88,77,105,11,104,False,True,False,False,True,False,7.638679823876112
1909,2383.0,70,69,91,31,0,False,False,False,False,False,True,7.776535028185241
511,1000.0,27,52,20,4,28,False,False,True,True,False,False,6.90875477931522
2902,1745.0,82,32,174,14,206,False,False,True,False,False,False,7.465082736399547
1984,1000.0,23,40,136,70,183,False,True,False,False,False,False,6.90875477931522
1456,1731.0,86,56,178,70,31,False,False,True,True,False,False,7.4570320891223805
1577,2158.0,61,66,83,58,0,False,False,False,False,False,True,7.677400430514807
3166,4337.0,64,62,115,45,152,False,False,True,False,False,False,8.37516869138682
3072,6006.0,83,34,109,42,0,True,False,False,False,False,True,8.700680734850161
2450,4019.0,45,75,89,1,97,False,True,False,False,True,False,8.299037181613066
4811,8071.0,54,99,197,70,11,False,False,True,True,False,False,8.996156562033445
2762,1873.0,62,30,31,30,53,False,True,False,False,True,False,7.535830462798367
1045,1000.0,37,100,81,40,99,False,False,True,False,True,False,6.90875477931522
2666,2038.0,57,38,141,15,0,False,False,False,False,False,True,7.620214770574455
3256,4995.0,85,90,94,5,0,True,False,False,False,False,True,8.516392871245468
3236,5949.0,62,98,60,57,29,False,False,True,True,False,False,8.691146498539675
4181,3908.0,23,72,45,21,407,False,False,True,False,False,False,8.271036865792954
931,1000.0,30,47,165,36,66,False,False,True,False,True,False,6.90875477931522
1097,1234.0,14,80,180,6,79,False,True,False,False,True,False,7.118826249062078
4345,4715.0,83,44,132,69,0,False,False,False,False,False,True,8.458716261657262
2761,4916.0,78,84,30,46,145,False,False,True,False,True,False,8.50045386741194
2401,2835.0,62,78,104,21,185,False,True,False,False,False,False,7.950149887652018
1148,1480.0,44,63,67,29,0,False,False,False,False,False,True,7.300472814267799
2870,2643.0,57,56,163,9,247,False,True,False,False,False,False,7.880048200971577
3245,4433.0,72,72,93,46,109,False,True,False,False,True,False,8.397057390176256
3304,3977.0,37,62,193,49,101,False,False,True,False,True,False,8.288534459413917
1986,1633.0,26,62,138,65,53,False,True,False,False,True,False,7.3987862754199485
2786,4239.0,11,68,95,35,194,False,False,True,False,False,False,8.352318548226004
3728,6659.0,25,98,94,19,280,False,False,True,False,False,False,8.803874763534434
2185,2974.0,52,81,53,23,0,False,False,False,False,False,True,7.99799931797973
1579,1000.0,69,35,128,16,50,False,False,True,True,False,False,6.90875477931522
1544,2127.0,29,44,152,44,118,False,False,True,False,True,False,7.662937850461535
1794,2298.0,58,91,76,25,12,False,False,True,True,False,False,7.740229524763182
2229,1141.0,32,54,48,1,155,False,False,True,False,False,False,7.040536390215956
4592,2726.0,82,61,24,29,0,True,False,False,False,False,True,7.910957382845589
653,1000.0,56,76,142,10,0,False,False,False,False,False,True,6.90875477931522
1924,1570.0,50,88,191,29,185,False,False,True,False,False,False,7.359467638255621
4049,5609.0,56,65,141,18,49,False,False,True,True,False,False,8.632305998516742
3386,6416.0,23,31,82,29,86,False,False,True,False,True,False,8.766705997750515
4480,5980.0,44,55,34,27,55,False,True,False,False,True,False,8.696343057044556
2022,2689.0,44,41,179,10,35,False,False,True,True,False,False,7.897296472595885
3648,7155.0,13,72,13,69,0,False,False,False,False,False,True,8.87570644462861
1283,2921.0,22,72,128,29,35,False,False,True,True,False,False,7.980023592310645
2242,2248.0,41,92,14,41,202,False,True,False,False,False,False,7.718240951959316
3011,5999.0,74,42,57,63,0,False,False,False,False,False,True,8.699514748210191
3740,2596.0,65,76,149,72,234,False,False,True,False,False,False,7.862112211662748
2897,3887.0,76,42,8,28,0,False,False,False,False,False,True,8.265650165580329
1316,2348.0,53,49,32,72,127,False,False,True,False,True,False,7.761744984658913
768,1000.0,42,92,50,57,0,False,False,False,False,False,True,6.90875477931522
2804,2086.0,61,44,8,46,0,False,False,False,False,False,True,7.643482907077201
1382,1330.0,50,84,37,38,119,False,False,True,False,True,False,7.193685818395112
1020,1531.0,22,50,183,1,96,False,False,True,False,True,False,7.334329350300536
1267,1660.0,63,30,136,28,0,False,False,False,False,False,True,7.415175109613295
622,1000.0,23,75,180,15,0,False,False,False,False,False,True,6.90875477931522
2154,1166.0,59,32,53,43,0,False,False,False,False,False,True,7.062191632286556
3218,6196.0,30,61,111,24,288,False,False,True,False,False,False,8.731820582962108
770,1000.0,22,91,14,2,38,False,True,False,True,False,False,6.90875477931522
1234,1651.0,14,66,46,15,0,False,False,False,False,False,True,7.409741954080923
3871,6431.0,11,32,117,40,0,False,False,False,False,False,True,8.769040810858803
4470,4175.0,14,40,178,72,168,False,False,True,False,False,False,8.337109129562474
1492,2185.0,46,65,125,35,0,True,False,False,False,False,True,7.689828668736484
1952,1792.0,67,45,70,62,54,False,True,False,False,True,False,7.491645473605133
2136,3063.0,64,45,87,70,178,False,True,False,False,False,False,8.027476530860483
2097,4527.0,89,34,0,57,0,False,False,False,False,False,True,8.41803561988302
1560,2418.0,39,48,37,39,81,False,True,False,False,True,False,7.791109510610028
560,1904.0,63,91,59,55,10,False,False,True,True,False,False,7.552237287560802
3009,3651.0,65,51,157,56,211,False,True,False,False,False,False,8.20303024171486
1565,1579.0,57,81,101,7,0,False,False,False,False,False,True,7.365180126021013
4798,4192.0,12,94,45,72,0,False,False,False,False,False,True,8.341171747170762
4486,7025.0,14,42,31,43,426,False,False,True,False,False,False,8.857372832825773
1776,2385.0,78,59,74,15,50,False,False,True,True,False,False,7.777373602657861
4738,7504.0,66,53,111,32,0,False,False,False,False,False,True,8.923324744067562
3750,5156.0,85,77,88,65,0,True,False,False,False,False,True,8.548110294050959
3709,5628.0,40,33,60,33,0,False,False,False,False,False,True,8.635687085464026
1149,1000.0,53,67,117,45,37,False,False,True,True,False,False,6.90875477931522
535,1378.0,15,43,47,57,18,False,True,False,True,False,False,7.229113877793302
979,1987.0,28,45,126,55,75,False,True,False,False,True,False,7.59488438721652
1041,1516.0,43,78,185,65,0,False,False,False,False,False,True,7.324489979348532
1463,1561.0,83,72,30,27,0,False,False,False,False,False,True,7.353722330399631
2921,2359.0,37,84,5,60,139,False,False,True,False,True,False,7.766416898019655
2225,3825.0,68,31,196,25,0,False,False,False,False,False,True,8.249575150000199
3273,3711.0,63,45,186,52,82,False,False,True,False,True,False,8.21932609390609
4976,3275.0,57,36,114,52,479,False,False,True,False,False,False,8.09437844497296
2490,3123.0,83,97,198,42,0,True,False,False,False,False,True,8.046869510959576
2566,3261.0,63,83,36,66,61,False,False,True,False,True,False,8.09009578318096
3250,3876.0,15,87,0,8,40,False,False,True,True,False,False,8.262816937670928
1889,2458.0,34,84,9,52,0,False,False,False,False,False,True,7.807510042216193
3438,1583.0,39,97,193,50,0,False,False,False,False,False,True,7.367708572374371
4544,1936.0,69,84,192,45,349,False,False,True,False,False,False,7.5688956634069955
1112,1000.0,64,95,81,10,35,False,True,False,True,False,False,6.90875477931522
1189,2241.0,57,100,39,16,55,False,False,True,False,True,False,7.715123603632105
1634,1618.0,34,79,100,42,133,False,False,True,False,True,False,7.389563953677635
4491,7384.0,71,99,80,17,434,False,True,False,False,False,False,8.90720619496548
3101,2279.0,20,77,1,53,0,False,False,False,False,False,True,7.731930721948486
713,1000.0,82,53,126,68,0,False,False,False,False,False,True,6.90875477931522
4354,6525.0,85,54,40,64,0,False,False,False,False,False,True,8.783549477153265
1222,2000.0,78,88,130,69,51,False,False,True,False,True,False,7.601402334583733
1804,2474.0,50,32,195,31,0,False,False,False,False,False,True,7.813995675002791
1861,2531.0,56,86,58,68,152,False,False,True,False,False,False,7.836764783264067
3007,1959.0,42,50,62,27,0,False,False,False,False,False,True,7.580699752224563
1994,3250.0,72,52,61,22,0,False,False,False,False,False,True,8.086717920303906
2910,5229.0,51,46,166,55,0,False,False,False,False,False,True,8.56216655705897
2542,3382.0,33,95,46,56,0,True,False,False,False,False,True,8.12651816878071
4470,7402.0,82,79,8,34,445,False,False,True,False,False,False,8.909640602443098
1605,1769.0,83,70,8,23,0,False,False,False,False,False,True,7.478734825567875
737,1000.0,15,93,108,30,0,True,False,False,False,False,True,6.90875477931522
3839,2161.0,81,45,187,20,0,False,False,False,False,False,True,7.6787889981991535
4856,7109.0,14,47,129,29,199,False,False,True,False,False,False,8.869257522797287
2059,3407.0,82,77,163,33,54,False,False,True,False,True,False,8.133880887949207
3015,3768.0,41,74,187,51,0,True,False,False,False,False,True,8.234564993267135
1890,2165.0,42,87,176,43,0,False,False,False,False,False,True,7.680637427560936
1304,1973.0,26,37,11,25,64,False,True,False,False,True,False,7.587817219993427
2132,3447.0,19,65,142,67,0,False,False,False,False,False,True,8.145549631783584
2585,3730.0,51,37,25,3,43,False,True,False,True,False,False,8.224431573221159
2336,3784.0,65,48,41,51,0,False,False,False,False,False,True,8.23880116587155
2903,1270.0,20,73,187,35,32,False,False,True,True,False,False,7.147559271189454
3692,6987.0,86,42,54,32,0,False,False,False,False,False,True,8.851949671253948
2202,2536.0,37,90,118,45,0,False,False,False,False,False,True,7.838737559599282
1026,2092.0,63,41,19,65,58,False,False,True,False,True,False,7.646353722445999
1090,1121.0,85,97,146,51,57,False,True,False,False,True,False,7.022868086082641
4526,8062.0,87,77,154,59,0,False,False,False,False,False,True,8.995040974685022
1337,1000.0,71,92,90,14,90,False,True,False,False,True,False,6.90875477931522
1057,1000.0,86,54,179,15,40,False,False,True,True,False,False,6.90875477931522
2961,4445.0,44,49,165,27,0,True,False,False,False,False,True,8.399760094524142
2874,5409.0,12,97,54,22,271,False,False,True,False,False,False,8.596004371840527
2092,1000.0,89,33,35,30,93,False,False,True,False,True,False,6.90875477931522
1354,1631.0,27,40,120,36,0,False,False,False,False,False,True,7.397561535524052
2301,1801.0,84,91,144,3,0,False,False,False,False,False,True,7.496652438168283
1134,1000.0,74,67,69,39,0,False,False,False,False,False,True,6.90875477931522
1441,1466.0,55,41,196,72,35,False,False,True,True,False,False,7.290974778142981
2148,1000.0,10,80,96,61,0,False,False,False,False,False,True,6.90875477931522
1693,2643.0,49,32,181,15,34,False,True,False,True,False,False,7.880048200971577
796,1000.0,27,31,109,2,0,True,False,False,False,False,True,6.90875477931522
1106,1361.0,21,77,133,60,0,False,False,False,False,False,True,7.216709486709457
1024,1156.0,72,67,101,64,0,False,False,False,False,False,True,7.053585727193677
2133,3572.0,33,64,154,68,0,False,False,False,False,False,True,8.181160858023409
3522,3519.0,84,96,125,59,0,False,False,False,False,False,True,8.166216268592143
2224,3152.0,81,99,121,62,0,False,False,False,False,False,True,8.056109659545061
4231,5486.0,48,49,139,5,0,False,False,False,False,False,True,8.610136937058975
3151,6246.0,54,42,59,44,275,False,True,False,False,False,False,8.73985662749357
4804,6745.0,72,47,106,15,0,False,False,False,False,False,True,8.816705015621595
2094,2212.0,11,30,67,33,162,False,True,False,False,False,False,7.70210434005105
988,1000.0,38,53,177,56,0,False,False,False,False,False,True,6.90875477931522
4962,5399.0,70,75,172,35,238,False,True,False,False,False,False,8.594154232552366
1461,2838.0,18,79,92,55,128,False,False,True,False,True,False,7.951207156472972
1923,3599.0,24,40,55,10,71,False,False,True,False,True,False,8.1886891244442
4913,7993.0,34,62,165,48,0,False,False,False,False,False,True,8.986446539271268
4699,8293.0,27,70,55,23,311,False,False,True,False,False,False,9.023287640806329
1455,1349.0,86,59,119,17,0,True,False,False,False,False,True,7.2078598714324755
4734,9113.0,22,39,174,11,0,False,False,False,False,False,True,9.117566971823829
4805,9818.0,20,86,84,11,446,False,False,True,False,False,False,9.19207456316929
4188,4656.0,83,99,41,25,0,False,False,False,False,False,True,8.446126742982377
1487,2352.0,72,60,161,64,0,True,False,False,False,False,True,7.763446388727362
522,1000.0,34,61,144,34,0,False,False,False,False,False,True,6.90875477931522
2943,2595.0,66,69,139,7,0,False,False,False,False,False,True,7.86172707782398
783,1000.0,73,100,93,34,0,True,False,False,False,False,True,6.90875477931522
2670,3907.0,66,98,68,66,0,True,False,False,False,False,True,8.270781013162674
2420,4014.0,42,77,137,26,0,False,False,False,False,False,True,8.297792626380861
1023,1574.0,35,30,75,25,0,False,False,False,False,False,True,7.362010551259734
988,1000.0,13,42,137,65,0,False,False,False,False,False,True,6.90875477931522
3428,6409.0,64,53,34,16,161,False,False,True,False,False,False,8.765614549914716
4287,3072.0,25,48,58,66,0,False,False,False,False,False,True,8.030409562130485
2867,3672.0,43,100,25,57,0,False,False,False,False,False,True,8.208764045819667
3760,4905.0,66,59,51,37,191,False,False,True,False,False,False,8.498214224818435
4827,5341.0,67,73,95,10,49,False,False,True,True,False,False,8.583355393669907
1718,1613.0,18,42,51,30,47,False,False,True,True,False,False,7.3864708488298945
2779,4789.0,60,82,149,10,39,False,False,True,True,False,False,8.474285690404962
1228,2178.0,89,54,32,29,0,False,False,False,False,False,True,7.68662133494462
2160,2728.0,36,84,19,66,0,True,False,False,False,False,True,7.911690520708339
3645,5114.0,66,54,128,13,343,False,False,True,False,False,False,8.539932678385727
578,1000.0,89,83,41,33,40,False,True,False,True,False,False,6.90875477931522
2818,2289.0,34,80,49,2,71,False,False,True,False,True,False,7.736307096548285
3063,4627.0,16,77,68,23,0,False,False,False,False,False,True,8.439880088313567
665,1649.0,77,96,81,40,0,False,False,False,False,False,True,7.408530566894626
1804,1031.0,48,70,84,39,0,False,False,False,False,False,True,6.939253946041508
1406,2003.0,59,31,164,14,0,True,False,False,False,False,True,7.602900462204755
895,1000.0,13,80,41,21,25,False,False,True,True,False,False,6.90875477931522
758,1161.0,54,74,22,57,0,False,False,False,False,False,True,7.057897937411856
2746,2983.0,52,76,13,72,0,False,False,False,False,False,True,8.001019961323651
2867,3879.0,81,92,85,7,276,False,False,True,False,False,False,8.263590432617319
3045,5952.0,25,65,106,52,287,False,False,True,False,False,False,8.69165057315339
678,1000.0,13,93,197,67,64,False,True,False,False,True,False,6.90875477931522
1821,1784.0,64,95,126,56,0,True,False,False,False,False,True,7.487173694213739
3915,5314.0,47,92,36,60,134,False,False,True,False,True,False,8.57828829077605
2930,3143.0,30,81,125,1,292,False,False,True,False,False,False,8.053251153549096
3883,3332.0,28,43,4,65,280,False,False,True,False,False,False,8.11162807830774
3971,3902.0,18,98,93,39,0,False,False,False,False,False,True,8.269500767180615
1910,1000.0,39,58,101,63,32,False,False,True,True,False,False,6.90875477931522
3658,3510.0,47,64,1,65,0,False,False,False,False,False,True,8.163656176168432
1267,2088.0,22,59,90,1,0,False,False,False,False,False,True,7.644440761556566
3206,5854.0,33,71,49,35,269,False,False,True,False,False,False,8.675051276031818
5000,4389.0,44,94,73,20,288,False,False,True,False,False,False,8.387084506069217
4365,4451.0,25,35,149,24,110,False,True,False,False,True,False,8.401108712395436
1960,1103.0,15,71,25,31,0,True,False,False,False,False,True,7.00669522683704
1156,3155.0,35,99,2,54,43,False,False,True,True,False,False,8.057060681965766
4440,7066.0,69,34,123,7,0,False,False,False,False,False,True,8.863191340690854
2705,1737.0,23,82,35,47,118,False,False,True,False,True,False,7.460490305825338
2486,1588.0,86,87,111,30,110,False,True,False,False,True,False,7.370860166536716
4614,7806.0,52,76,70,22,0,False,False,False,False,False,True,8.962776046120291
4012,2270.0,44,43,192,41,0,False,False,False,False,False,True,7.7279755421055585
937,1000.0,88,36,193,22,0,False,False,False,False,False,True,6.90875477931522
3136,3257.0,25,94,112,57,72,False,True,False,False,True,False,8.08886878916199
1166,1142.0,13,54,134,30,63,False,False,True,False,True,False,7.04141166379481
4310,5951.0,29,97,115,25,132,False,True,False,False,True,False,8.691482576512929
3052,4069.0,50,40,173,46,165,False,False,True,False,False,False,8.311398278436641
4708,7264.0,73,85,188,5,0,False,False,False,False,False,True,8.890823576004383
2562,4953.0,74,51,186,72,0,False,False,False,False,False,True,8.507950610049305
2164,2331.0,48,30,60,44,32,False,False,True,True,False,False,7.754481547470383
3272,3815.0,14,41,2,53,0,False,False,False,False,False,True,8.246958032568177
2500,2908.0,63,96,88,32,199,False,False,True,False,False,False,7.975564658495202
3583,6080.0,86,48,46,68,195,False,False,True,False,False,False,8.71292443512011
948,1393.0,32,86,36,10,0,True,False,False,False,False,True,7.239932591320469
3478,3208.0,49,64,187,69,16,False,True,False,True,False,False,8.073714641109857
726,1176.0,51,80,71,57,10,False,True,False,True,False,False,7.0707241072602764
2051,4711.0,83,76,138,2,140,False,False,True,False,True,False,8.457867725331422
4128,5439.0,19,87,120,69,0,True,False,False,False,False,True,8.601534339849989
2817,3175.0,26,75,163,1,239,False,False,True,False,False,False,8.063377822367027
3294,4663.0,90,68,171,23,0,False,False,False,False,False,True,8.447628728030327
1740,1830.0,60,87,153,43,36,False,False,True,True,False,False,7.5126175446745105
4525,6861.0,49,69,55,19,368,False,True,False,False,False,False,8.833754223418396
4692,5870.0,83,67,180,26,251,False,True,False,False,False,False,8.677780256064185
3794,2209.0,62,36,30,70,0,True,False,False,False,False,True,7.700747794511798
3701,4068.0,46,72,131,69,137,False,False,True,False,True,False,8.31115254800169
3131,5667.0,80,45,133,44,0,False,False,False,False,False,True,8.64259160081057
2822,2467.0,33,82,147,39,150,False,False,True,False,True,False,7.811163385025279
1783,2727.0,16,83,148,64,134,False,True,False,False,True,False,7.911324018963353
1488,1524.0,50,69,92,68,129,False,True,False,False,True,False,7.329749689041512
4902,7565.0,57,40,11,20,381,False,False,True,False,False,False,8.931419805192975
1170,2711.0,34,79,94,72,76,False,False,True,False,True,False,7.905441649060286
2198,1807.0,12,92,51,14,0,True,False,False,False,False,True,7.4999765409521215
2838,3072.0,21,59,174,2,78,False,False,True,False,True,False,8.030409562130485
2861,2768.0,75,78,106,26,166,False,False,True,False,False,False,7.926241523170962
4974,3787.0,60,53,15,12,0,False,False,False,False,False,True,8.239593454305968
1962,4314.0,19,48,119,31,0,False,False,False,False,False,True,8.36985260351753
4297,6311.0,37,44,133,11,97,False,False,True,False,True,False,8.750207862525711
551,1000.0,54,46,167,63,26,False,False,True,True,False,False,6.90875477931522
1490,1681.0,15,66,37,19,0,False,False,False,False,False,True,7.427738840532894
3396,5567.0,84,54,22,50,0,False,False,False,False,False,True,8.624791202014256
1806,1000.0,65,96,6,72,158,False,True,False,False,False,False,6.90875477931522
3154,6104.0,14,61,60,9,0,True,False,False,False,False,True,8.716863386544805
1842,1483.0,27,31,79,58,17,False,False,True,True,False,False,7.302496423727326
1291,2344.0,86,56,99,43,0,False,False,False,False,False,True,7.76004068088038
2166,2220.0,30,52,49,31,215,False,True,False,False,False,False,7.7057128238944275
3615,3143.0,24,53,73,17,198,False,False,True,False,False,False,8.053251153549096
1990,2602.0,83,61,68,50,0,False,False,False,False,False,True,7.864419904994565
1784,2285.0,89,58,70,9,110,False,False,True,False,True,False,7.734558844354756
1466,2758.0,34,94,101,32,0,True,False,False,False,False,True,7.922623574217286
1114,1000.0,80,43,83,56,22,False,True,False,True,False,False,6.90875477931522
4982,6266.0,59,86,6,55,220,False,True,False,False,False,False,8.743053050224676
3614,3863.0,47,50,125,6,72,False,True,False,False,True,False,8.259458195332408
2685,1520.0,83,55,32,50,212,False,False,True,False,False,False,7.327123292259293
1376,2307.0,71,30,108,50,133,False,False,True,False,True,False,7.744136627627991
3419,1239.0,89,98,115,35,0,False,False,False,False,False,True,7.122866658599083
1084,3224.0,55,34,13,44,0,False,False,False,False,False,True,8.078688229229872
3734,5840.0,65,59,157,45,145,False,False,True,False,True,False,8.67265729404031
4706,5431.0,11,82,193,53,39,False,True,False,True,False,False,8.600062669238532
1749,3166.0,80,41,109,48,32,False,False,True,True,False,False,8.06054004653864
1269,1000.0,86,90,127,71,42,False,True,False,True,False,False,6.90875477931522
1519,2682.0,79,99,157,66,0,True,False,False,False,False,True,7.894690850425624
2195,2114.0,54,64,184,66,31,False,False,True,True,False,False,7.656810091480378
4979,9696.0,90,62,81,25,0,False,False,False,False,False,True,9.179571838304549
1418,1351.0,44,31,153,71,0,False,False,False,False,False,True,7.20934025660291
1101,1754.0,43,86,46,66,0,False,False,False,False,False,True,7.470224135899966
1008,1796.0,59,76,50,13,0,False,False,False,False,False,True,7.493873886783559
3166,3337.0,55,90,16,31,0,True,False,False,False,False,True,8.11312710422178
4957,6656.0,31,63,57,32,335,False,True,False,False,False,False,8.803424211600703
1769,2662.0,54,78,139,12,0,False,False,False,False,False,True,7.887208585813932
3587,3281.0,18,50,153,43,0,False,False,False,False,False,True,8.096208271650037
4762,3538.0,65,77,52,28,0,False,False,False,False,False,True,8.171599480345463
609,1000.0,62,36,7,55,17,False,False,True,True,False,False,6.90875477931522
4427,7991.0,31,69,173,4,217,False,False,True,False,False,False,8.98619632032839
3315,7255.0,23,80,51,35,115,False,False,True,False,True,False,8.889583991794973
1629,2804.0,48,45,92,66,0,True,False,False,False,False,True,7.9391588179567965
4214,3944.0,59,84,71,64,0,False,False,False,False,False,True,8.280204233279974
1373,1121.0,65,71,195,70,116,False,False,True,False,True,False,7.022868086082641
1515,1576.0,16,36,64,66,76,False,False,True,False,True,False,7.3632795869630385
1811,3692.0,15,89,67,36,20,False,False,True,True,False,False,8.214194414852564
1309,1212.0,46,77,185,34,126,False,False,True,False,True,False,7.10085190894405
3902,6485.0,31,67,63,35,0,True,False,False,False,False,True,8.777401286867264
784,1000.0,76,44,135,39,59,False,False,True,False,True,False,6.90875477931522
803,1000.0,14,43,132,2,40,False,False,True,True,False,False,6.90875477931522
1953,2007.0,90,79,128,46,173,False,False,True,False,False,False,7.60489448081162
2211,1528.0,70,60,118,66,105,False,False,True,False,True,False,7.332369205929062
1304,2489.0,15,78,174,27,25,False,True,False,True,False,False,7.820037989458753
4793,9142.0,87,75,103,69,0,True,False,False,False,False,True,9.120743838164426
2685,4448.0,79,42,78,72,0,True,False,False,False,False,True,8.400434630806041
3075,5127.0,78,93,54,3,0,False,False,False,False,False,True,8.542470998600505
4407,7017.0,84,45,200,25,268,False,True,False,False,False,False,8.85623355614316
2575,5499.0,51,50,20,64,92,False,False,True,False,True,False,8.612503371220562
3773,2580.0,30,37,65,43,0,False,False,False,False,False,True,7.855932199718614
2706,4785.0,55,86,198,9,136,False,False,True,False,True,False,8.47345026846832
1782,2930.0,49,39,200,15,12,False,False,True,True,False,False,7.983098940710892
4181,3312.0,20,62,5,12,357,False,False,True,False,False,False,8.105609402299896
1689,2567.0,64,71,118,29,116,False,False,True,False,True,False,7.850882664809852
1945,3039.0,41,75,31,67,162,False,True,False,False,False,False,8.019612794400267
3675,6088.0,67,69,138,13,223,False,False,True,False,False,False,8.714239143608575
4657,5877.0,65,38,20,26,70,False,True,False,False,True,False,8.678971846978863
2131,4681.0,83,40,63,62,0,True,False,False,False,False,True,8.451480648050856
3231,1754.0,32,71,84,48,0,False,False,False,False,False,True,7.470224135899966
4483,6026.0,12,79,37,5,85,False,False,True,False,True,False,8.704004653483045
4943,9101.0,84,49,153,2,230,False,False,True,False,False,False,9.116249448576587
3917,7273.0,31,72,74,24,290,False,True,False,False,False,False,8.892061625546935
4354,7932.0,13,58,174,22,0,False,False,False,False,False,True,8.978786553302003
1275,1000.0,24,42,180,13,20,False,True,False,True,False,False,6.90875477931522
3221,5461.0,83,59,135,7,70,False,False,True,False,True,False,8.60557030203365
4452,9105.0,17,45,52,37,413,False,False,True,False,False,False,9.116688815894728
1751,3115.0,21,60,23,53,0,False,False,False,False,False,True,8.044305406990638
2313,3787.0,33,74,178,62,114,False,False,True,False,True,False,8.239593454305968
2007,1877.0,90,59,78,29,0,True,False,False,False,False,True,7.537962659768208
4812,5394.0,67,42,64,56,405,False,False,True,False,False,False,8.593227877692234
2865,2477.0,57,66,159,55,255,False,True,False,False,False,False,7.815207062189088
1503,2905.0,89,77,152,41,0,False,False,False,False,False,True,7.974532844130228
883,1313.0,73,59,106,69,69,False,False,True,False,True,False,7.180831199044556
2110,1842.0,46,36,87,61,125,False,False,True,False,True,False,7.519149957669823
2460,3655.0,18,83,71,62,82,False,False,True,False,True,False,8.204124932574041
1957,3192.0,43,55,164,50,122,False,True,False,False,True,False,8.068716192714781
3153,3260.0,14,87,15,41,226,False,True,False,False,False,False,8.089789175789319
2579,2811.0,22,66,99,50,49,False,True,False,True,False,False,7.941651252930556
4297,2021.0,57,72,68,14,0,True,False,False,False,False,True,7.611842399580417
3264,5741.0,63,67,76,69,167,False,False,True,False,False,False,8.655562860681009
3751,2947.0,86,74,71,72,115,False,False,True,False,True,False,7.988882253309227
986,1512.0,85,65,19,20,60,False,True,False,False,True,False,7.321849713788356
2759,5619.0,29,67,6,17,149,False,False,True,False,True,False,8.634086942887738
2687,1226.0,57,44,165,62,0,False,False,False,False,False,True,7.112327444710911
902,1243.0,61,53,190,58,74,False,True,False,False,True,False,7.126087273299125
2963,2807.0,50,57,37,20,94,False,False,True,False,True,False,7.940227765145702
4433,3205.0,48,98,60,62,126,False,False,True,False,True,False,8.072779333169498
3439,1190.0,38,36,108,67,11,False,False,True,True,False,False,7.0825485693553
1422,2211.0,82,66,7,2,72,False,False,True,False,True,False,7.701652362642226
1022,2310.0,61,41,165,7,49,False,True,False,True,False,False,7.745435610274381
4919,7607.0,54,87,162,1,0,True,False,False,False,False,True,8.936955604225226
3936,9212.0,69,56,92,53,75,False,False,True,False,True,False,9.128370809108931
2024,2688.0,25,47,145,10,0,True,False,False,False,False,True,7.896924656268864
2011,2714.0,21,73,119,25,0,False,False,False,False,False,True,7.906547232368036
